name,st_stusps,lon,lat,population,pop,death_cause,deaths_dod,confirmed,confirmed_per_100k,deaths_covid,deaths_per_100k,crude_rate,rin_flag
Wilson,KS,-95.74341897352508,37.559265129614296,43947,8525,Suicide,14,829,9724.34017595308,10,117.30205278592399,31.8565544860855,0
Woodson,KS,-95.7401343562269,37.8866968760843,15767,3138,Suicide,0,183,5831.73996175908,3,95.60229445506691,0.0,0
Wyandotte,KS,-94.7645516479042,39.1146154359188,819448,165429,Suicide,144,18030,10898.935494985799,227,137.218988206421,17.5728051078287,0
Breathitt,KY,-83.32406324598601,37.521615669899894,65849,12630,Suicide,17,818,6476.64291369755,3,23.752969121140104,25.816641103129896,0
Adair,KY,-85.28062000478371,37.1041700594744,96211,19202,Suicide,16,1410,7342.9851057181495,47,244.766170190605,16.6301150596086,0
Allen,KY,-86.19041518742969,36.751251452919,103710,21315,Suicide,21,1511,7088.90452732817,21,98.52216748768471,20.248770610355802,0
Carter,KY,-83.0495387459053,38.318185588302605,135575,26797,Suicide,18,1775,6623.87580699332,20,74.63522036048809,13.276784067859099,0
Crittenden,KY,-88.09719712944559,37.3527234100549,45594,8806,Suicide,13,499,5666.59096070861,13,147.626618214854,28.5125235776637,0
Hardin,KY,-85.96344816564529,37.6979237482779,540448,110958,Suicide,74,7780,7011.66207033292,59,53.1732727698769,13.692344129314899,0
Anderson,KY,-84.99099658225092,38.003920649636505,111232,22747,Suicide,18,1391,6115.09210005715,10,43.961841121906204,16.1823935558113,0
Hubbard,MN,-94.91663732703209,47.108637907685,104296,21491,Suicide,17,1516,7054.11567632963,38,176.818202968685,16.2997622152336,0
Ballard,KY,-88.99925588833919,37.0584819616925,40524,7888,Suicide,0,308,3904.6653144016204,3,38.032454361054796,0.0,0
Franklin,KY,-84.8770617725006,38.2391525380674,252115,50991,Suicide,36,2913,5712.772842266279,24,47.06712949344,14.279197985046501,0
Bath,KY,-83.74267657495379,38.14495216630579,61522,12500,Suicide,11,685,5480.0,12,96.0,17.8797828419102,0
Bourbon,KY,-84.2171505739225,38.206734524949496,100331,19788,Suicide,12,1345,6797.0487163937705,2,10.107135637760301,11.9604110394594,0
Barren,KY,-85.9336621612554,36.9655859228202,218688,44249,Suicide,58,3362,7597.91181721621,38,85.8776469524735,26.5218027509511,0
Harlan,KY,-83.2179938590936,36.856945509152496,136156,26010,Suicide,23,2147,8254.51749327182,37,142.25297962322202,16.8923881430124,0
Boone,KY,-84.7278377998651,38.9698557709201,644922,133581,Suicide,102,10431,7808.74525568756,49,36.6818634386627,15.8158661047382,0
Hopkins,KY,-87.540836611603,37.30883958333229,229117,44686,Suicide,52,3442,7702.63617240299,110,246.16210893792197,22.6958278957912,0
Bell,KY,-83.6740827643672,36.730645999528704,135695,26032,Suicide,29,2370,9104.17947141979,32,122.925629993854,21.371458049301697,0
Boyd,KY,-82.687753512339,38.3595725933734,240508,46718,Suicide,47,4131,8842.4161993236,33,70.6365854702684,19.5419694978961,0
Boyle,KY,-84.8668421538937,37.6243827736013,149557,30060,Suicide,34,2972,9886.89288090486,21,69.8602794411178,22.7338071771967,0
Bracken,KY,-84.09014459480441,38.688794893973295,41633,8303,Suicide,0,434,5227.02637600867,3,36.1315187281705,0.0,0
Calloway,KY,-88.27224810688959,36.6210351657301,193116,39001,Suicide,38,3112,7979.28258249788,32,82.04917822619929,19.6772924045651,0
McCracken,KY,-88.7126523693688,37.053957433246495,326227,65418,Suicide,68,5135,7849.521538414499,51,77.9601944418967,20.8443813663492,0
Breckinridge,KY,-86.4293374990369,37.7733893799679,100366,20477,Suicide,21,974,4756.55613615276,5,24.4176393026322,20.9234202817687,0
Rock,MN,-96.2532059352667,43.674690493156994,47621,9315,Suicide,0,1125,12077.2946859903,12,128.824476650564,0.0,0
Mason,KY,-83.82408709096579,38.595186393876205,85779,17070,Suicide,10,1196,7006.444053895721,26,152.314001171646,11.6578649786078,0
Oktibbeha,MS,-88.8793335292204,33.4249567939562,248445,49587,Suicide,19,4134,8336.862484118821,86,173.43255288684503,7.6475678721648706,0
Bullitt,KY,-85.695860257601,37.9700736341374,397123,81676,Suicide,91,5383,6590.6753513884105,33,40.403545717224205,22.9148148054885,0
Clay,KY,-83.7146430874639,37.159695637385795,103397,19901,Suicide,16,2158,10843.676197176,20,100.497462439073,15.474336779597099,0
Benzie,MI,-86.01553792284142,44.638723373312395,87874,17766,Suicide,0,842,4739.38984577282,29,163.233141956546,0.0,0
Fleming,KY,-83.6966560109385,38.3701181812826,72567,14581,Suicide,12,965,6618.20176942597,10,68.5824017557095,16.536442184464,0
Butler,KY,-86.6816233431512,37.2072845032177,64261,12879,Suicide,11,1108,8603.15241866604,18,139.762403913347,17.1176919126686,0
Floyd,KY,-82.7457055688594,37.5571190496618,185090,35589,Suicide,35,2604,7316.867571440609,20,56.1971395655961,18.9097195958723,0
Garrard,KY,-84.53766513880791,37.6395998406775,86470,17666,Suicide,16,1235,6990.8298426355705,4,22.6423638627873,18.503527234879197,0
Leslie,KY,-83.3811275508591,37.094068619347205,52644,9877,Suicide,13,670,6783.43626607269,2,20.249063480813998,24.694172175366603,0
Caldwell,KY,-87.8678637816516,37.1454071455428,63328,12747,Suicide,15,1118,8770.69114301404,19,149.054679532439,23.6862051541182,0
Letcher,KY,-82.855312900411,37.121175010630104,113493,21553,Suicide,22,1462,6783.27842991695,5,23.198626641302802,19.3844554289692,0
Campbell,KY,-84.37951741018959,38.9465146878794,461750,93584,Suicide,57,6468,6911.43785262438,39,41.6737903915199,12.3443421765024,0
Casey,KY,-84.92832120159909,37.322325370089004,79152,16159,Suicide,26,1048,6485.54984838171,28,173.278049384244,32.8481908227208,0
Lewis,KY,-83.3780684994154,38.5315827965173,67600,13275,Suicide,14,990,7457.62711864407,29,218.455743879473,20.710059171597603,0
Perry,KY,-83.221470774767,37.24429917420979,135150,25758,Suicide,22,1955,7589.87499029428,24,93.1749359422315,16.2782093969663,0
Carroll,KY,-85.1235737953572,38.6678383118626,53643,10631,Suicide,15,798,7506.34935565798,10,94.06452826639071,27.9626419104077,0
Carlisle,KY,-88.97098353747671,36.8532000848763,24324,4760,Suicide,0,405,8508.40336134454,1,21.0084033613445,0.0,0
Pike,KY,-82.39582318912709,37.469070400061604,302666,57876,Suicide,60,4334,7488.423526159379,39,67.3854447439353,19.8238322110842,1
Cumberland,KY,-85.3885123478788,36.786597863576,33607,6614,Suicide,0,572,8648.3217417599,7,105.836105231327,0.0,0
Christian,KY,-87.49045443601808,36.8941688657579,361997,70461,Suicide,67,5636,7998.751082158921,67,95.08806290004401,18.508440677685197,0
Avoyelles,LA,-92.0013856759906,31.076237716704696,204807,40144,Suicide,47,3423,8526.803507373459,109,271.522518931845,22.9484343796843,0
Edmonson,KY,-86.2384222216791,37.208798627219,60634,12150,Suicide,0,680,5596.70781893004,14,115.22633744856,0.0,0
Clark,KY,-84.14741622244641,37.9708213700627,179629,36263,Suicide,28,2119,5843.42166947026,16,44.1221079337065,15.5876835032205,0
Elliott,KY,-83.0976151372092,38.1179005702399,37939,7517,Suicide,0,892,11866.4360782227,1,13.303179459890899,0.0,0
Whitley,KY,-84.145179674512,36.758096820331204,180184,36264,Suicide,40,3562,9822.41341275094,14,38.6057798367527,22.199529369977398,0
Clinton,KY,-85.1361738297924,36.7274416528062,50998,10218,Suicide,0,1209,11832.0610687023,20,195.73302016050098,0.0,0
Jefferson,LA,-90.1273893867018,29.7871678027572,2181601,432493,Suicide,333,40034,9256.566002224308,774,178.96243407407798,15.2640194059317,0
Daviess,KY,-87.0872698113089,37.7317856362461,498686,101511,Suicide,101,8249,8126.21292273744,136,133.975628257036,20.253225476552398,0
Jefferson Davis,LA,-92.8141224139524,30.2677029635216,157388,31368,Suicide,19,2709,8636.189747513392,77,245.473093598572,12.072076651333001,0
Lafourche,LA,-90.42577006003219,29.5662387854254,491191,97614,Suicide,102,8048,8244.71899522609,175,179.27756264470298,20.7658527945341,0
LaSalle,LA,-92.1604087481943,31.6767010381839,74715,14892,Suicide,12,1331,8937.68466290626,33,221.595487510073,16.0610319213009,0
Estill,KY,-83.96431121402229,37.6924442272743,71604,14106,Suicide,24,867,6146.320714589539,0,0.0,33.517680576504105,0
Perry,MS,-88.9923371552544,31.1720241367587,60712,11973,Suicide,0,1063,8878.30952977533,31,258.915894095047,0.0,0
Graves,KY,-88.6512002207508,36.7231032181168,186659,37266,Suicide,38,3575,9593.19486931788,62,166.371491439918,20.357978988422698,0
Fayette,KY,-84.4587129150245,38.0423191903321,1589473,323152,Suicide,197,29022,8980.913006882209,172,53.2257265930584,12.3940450702843,0
Douglas,MN,-95.4535282765788,45.9337235844452,186860,38141,Suicide,21,3809,9986.62856243937,66,173.04213313756802,11.2383602697206,0
Grayson,KY,-86.34391607694559,37.460813863958,131278,26427,Suicide,34,1669,6315.51065198471,38,143.792333598214,25.8992367342586,0
Fulton,KY,-89.1873623207857,36.554042028034395,30994,5969,Suicide,0,432,7237.39319819065,4,67.0128999832468,0.0,0
Gallatin,KY,-84.85932836826458,38.7568706772705,43442,8869,Suicide,0,561,6325.40308941256,16,180.403653173977,0.0,0
St. Martin,LA,-91.6083033371982,30.129089210862396,268949,53431,Suicide,53,4565,8543.7292957272,101,189.028840935038,19.7063383764208,0
Trimble,KY,-85.33754103060929,38.6129971059655,43251,8471,Suicide,11,514,6067.760594971079,3,35.414945106835106,25.4329379667522,0
Pike,MS,-90.40417606743401,31.1748499780994,198712,39288,Suicide,26,2756,7014.8645896966,85,216.351048666259,13.084262651475502,0
Grant,KY,-84.62458220942449,38.6488143378149,124660,25069,Suicide,21,1600,6382.38461845307,11,43.8788942518649,16.845820632119402,0
Green,KY,-85.5531211621082,37.2640373920301,55227,10941,Suicide,0,934,8536.69682844347,12,109.679188374006,0.0,0
Loup,NE,-99.4543834912409,41.913851205856204,2991,664,Suicide,0,39,5873.49397590361,0,0.0,0.0,0
Greenup,KY,-82.9223446535883,38.5456929233882,179055,35098,Suicide,30,2932,8353.75235056129,23,65.5307994757536,16.7546284661138,0
Henry,KY,-85.1189159727223,38.4484671019881,79122,16126,Suicide,10,1043,6467.81594939849,5,31.00582909587,12.638709840499498,0
Hancock,KY,-86.7779128414616,37.841490900089795,43814,8722,Suicide,10,714,8186.195826645258,13,149.048383398303,22.8237549641667,0
Anne Arundel,MD,-76.60506838121921,39.0064627952125,2841940,579234,Suicide,368,32075,5537.4857138911,455,78.5520187005597,12.9489011027678,0
Baltimore,MD,-76.6392918794445,39.4627114258264,4149978,827370,Suicide,438,46226,5587.10129688048,1125,135.973022952246,10.554272817831801,0
Harrison,KY,-84.33136381686441,38.441815200140006,93560,18886,Suicide,16,1303,6899.29047972043,4,21.1797098379752,17.101325352714802,0
Carroll,MD,-77.0225459463681,39.562884093916004,839323,168447,Suicide,121,6746,4004.8205073405898,191,113.388781040921,14.4163808212095,0
Somerset,MD,-75.75175601712459,38.1157804758978,129148,25616,Suicide,0,2207,8615.70893191755,26,101.49906308557199,0.0,0
Hickman,KY,-88.9761445546238,36.678129569697596,22914,4380,Suicide,0,275,6278.538812785389,7,159.817351598174,0.0,0
Hart,KY,-85.8846912571501,37.299930032136395,93341,19035,Suicide,15,1593,8368.79432624113,19,99.8161281849225,16.0701085267996,0
Henderson,KY,-87.5730311548908,37.795803945828,230646,45210,Suicide,46,3871,8562.26498562265,53,117.230701172307,19.9439834204799,0
Lapeer,MI,-83.22178479226349,43.090146491516506,441068,87607,Suicide,76,4539,5181.09283504743,113,128.985126759277,17.2309031713931,0
Charlevoix,MI,-85.12633662004599,45.302153501855706,130916,26143,Suicide,17,967,3698.88689132846,12,45.9013885170026,12.9854257691955,0
Delta,MI,-86.9242275992086,45.91911878044001,180960,35784,Suicide,40,3064,8562.48602727476,80,223.563603845294,22.104332449159998,0
Leelanau,MI,-85.8117989936591,44.9385876689715,109082,21761,Suicide,15,811,3726.85078810716,11,50.549147557557106,13.751123008378999,0
Knott,KY,-82.9541413656237,37.3540471936105,77546,14806,Suicide,13,882,5957.04444144266,14,94.55626097528031,16.7642431588992,0
Jackson,KY,-84.00575272402429,37.419765881306894,66882,13329,Suicide,11,1090,8177.6577387651005,24,180.05851901868098,16.4468765886188,0
Cass,MI,-85.99348946327329,41.915361117474205,257898,51787,Suicide,52,3687,7119.54737675478,57,110.066232838357,20.1630101823201,0
Knox,KY,-83.8540440311811,36.8906484328134,157746,31145,Suicide,20,2480,7962.75485631723,10,32.10788248515011,12.6786099172087,0
Jefferson,KY,-85.6591378604566,38.1871751146485,3830676,766757,Suicide,638,64719,8440.61417111288,655,85.42471734852109,16.655023813029302,0
Larue,KY,-85.6979282973558,37.5457934635401,71029,14398,Suicide,12,1028,7139.88053896374,7,48.617863592165605,16.894507877064303,0
Laurel,KY,-84.1178020300979,37.1106736201902,301202,60813,Suicide,54,5050,8304.14549520662,18,29.5989344383602,17.9281678076507,0
Lawrence,KY,-82.7347545798389,38.067875670714,78702,15317,Suicide,0,1054,6881.243063263039,8,52.2295488672717,0.0,0
Jessamine,KY,-84.5809519783183,37.8720714791172,262428,54115,Suicide,45,3544,6549.0159844775,48,88.69999076041759,17.1475604737299,0
Gladwin,MI,-84.3882719826112,43.990658093693895,126268,25449,Suicide,28,1406,5524.77504027663,41,161.106526779048,22.1750562296069,0
Johnson,KY,-82.8315146972198,37.8466410071784,114395,22188,Suicide,20,1496,6742.38327023616,17,76.6179917072291,17.4832816119586,0
Kenton,KY,-84.5333113163623,38.9333956548588,825336,166998,Suicide,121,12377,7411.466005580909,88,52.6952418591839,14.6606957651187,0
Lee,KY,-83.7161957693528,37.594802494499795,34529,7403,Suicide,0,1122,15156.017830609198,18,243.14467107929198,0.0,0
Lincoln,KY,-84.6608439651228,37.4553676496526,122380,24549,Suicide,26,1834,7470.7727402338205,29,118.131084769237,21.2453015198562,0
Lyon,KY,-88.08316021748779,37.019100688453605,40896,8210,Suicide,13,401,4884.2874543240005,12,146.16321559074302,31.787949921752702,0
Charles,MD,-76.9921618524093,38.507294595051604,789773,163257,Suicide,92,7781,4766.10497559063,144,88.20448740329658,11.6489168406618,0
Faribault,MN,-93.94792869202058,43.6739195628955,69719,13653,Suicide,12,1106,8100.783710539809,16,117.1903610928,17.2119508311938,0
Dorchester,MD,-76.0125489231025,38.482909090317705,161380,31929,Suicide,25,2017,6317.141156941961,31,97.0904193679727,15.4913867889453,0
Logan,KY,-86.87891916564881,36.8596852550119,134419,27102,Suicide,15,2149,7929.304110397758,45,166.039406685853,11.159136729182599,0
Livingston,KY,-88.3537206029863,37.209623018191294,46455,9194,Suicide,10,624,6787.035022840981,16,174.026539047205,21.526208158432897,0
Freeborn,MN,-93.3488208038003,43.67380835483271,152878,30281,Suicide,24,2557,8444.23896172517,23,75.9552194445362,15.6987925012101,0
Madison,KY,-84.2780042267978,37.7201825247528,448305,92987,Suicide,70,7418,7977.45921472894,49,52.695538085969,15.6143696813553,0
Magoffin,KY,-83.06491970911979,37.7064687937115,63305,12161,Suicide,0,798,6561.96036510155,1,8.22300797631774,0.0,0
Frederick,MD,-77.39800660433309,39.4722303938333,1244258,259547,Suicide,140,15238,5870.99831629724,241,92.8540880842391,11.2516857436319,0
Talbot,MD,-76.0971001032623,38.7713460172919,186504,37181,Suicide,27,1621,4359.75363761061,20,53.7909147145047,14.476901299704,0
McCreary,KY,-84.4842215286276,36.7371206967089,88125,17231,Suicide,12,1409,8177.122627821949,12,69.641924438512,13.6170212765957,0
Isanti,MN,-93.29513550196579,45.5614867541355,195415,40596,Suicide,34,2868,7064.735441915459,43,105.921765691201,17.3988690735102,0
Meade,KY,-86.21697476531591,37.9697409745485,142058,28572,Suicide,25,1619,5666.386672266551,7,24.4995100097998,17.598445705275303,0
McLean,KY,-87.2636091109002,37.5291929091171,46918,9207,Suicide,0,745,8091.669381991959,24,260.671228413164,0.0,0
Monroe,KY,-85.71648016856871,36.7121546667193,53336,10650,Suicide,0,1134,10647.8873239437,34,319.24882629108,0.0,0
Martin,KY,-82.5132301107976,37.801576940077204,59621,11195,Suicide,0,837,7476.552032157209,11,98.25815096025009,0.0,0
McLeod,MN,-94.2724008926568,44.8235566272204,179413,35893,Suicide,24,3295,9180.06296492352,47,130.944752458697,13.376957076689001,0
Morgan,KY,-83.2588858877335,37.9222829431143,66409,13309,Suicide,11,1772,13314.2985949358,0,0.0,16.5640199370567,0
Muhlenberg,KY,-87.1420305472893,37.2157897470644,155008,30622,Suicide,28,2497,8154.2681732088,37,120.828162758801,18.0635838150289,0
Marion,KY,-85.2696360972302,37.552536011601205,97376,19273,Suicide,14,1860,9650.806828205259,20,103.772116432315,14.377259283601699,0
Nelson,KY,-85.4659580165212,37.805154004783894,226988,46233,Suicide,42,3955,8554.495706529971,24,51.9109726818506,18.503180784887302,0
Marshall,KY,-88.3293727026012,36.8834427946168,155992,31100,Suicide,40,2168,6971.06109324759,32,102.893890675241,25.642340632853,0
Lenawee,MI,-84.06638650712041,41.8951225027623,493013,98451,Suicide,71,5580,5667.79413109059,88,89.3845669419305,14.4012429692523,0
Menifee,KY,-83.5988664492197,37.9413881547597,31959,6489,Suicide,0,316,4869.77962706118,10,154.10695022345502,0.0,0
Washington,MD,-77.813952842379,39.603606714399604,750954,151049,Suicide,108,11152,7383.03464438692,219,144.986064124887,14.381706469371,0
Marquette,MI,-87.6415818105255,46.431358092871506,334344,66699,Suicide,67,3868,5799.18739411385,54,80.96073404398871,20.039241021223603,1
Metcalfe,KY,-85.6292274762097,36.9905310175197,50054,10071,Suicide,11,766,7605.99741832986,13,129.083507099593,21.9762656331162,0
Mercer,KY,-84.8744567482865,37.8110405270832,107498,21933,Suicide,18,2078,9474.3081201842,12,54.71207769115029,16.7444975720479,0
Montgomery,KY,-83.9131431733264,38.033518262589396,138984,28157,Suicide,24,1924,6833.114323258871,21,74.5818091415989,17.2681747539285,0
Lane,OR,-122.847484722987,43.9388100684721,1845110,382067,Suicide,422,8896,2328.38742942992,112,29.314230226635605,22.871265127824397,0
Oldham,KY,-85.4483391565282,38.3994380506517,326810,66799,Suicide,34,6326,9470.2016497253,63,94.31278911360951,10.4035984211009,0
Pendleton,KY,-84.3602544179795,38.69563700049,72563,14590,Suicide,22,818,5606.579849211789,1,6.854009595613429,30.318481870926,0
Nicholas,KY,-84.0153013832865,38.3355536804224,35552,7269,Suicide,0,413,5681.661851699,5,68.7852524418765,0.0,0
Ohio,KY,-86.84887834685621,37.478195772441,120840,23994,Suicide,23,2038,8493.790114195219,40,166.708343752605,19.0334326381993,0
Owen,KY,-84.8281033389228,38.5196495262655,53662,10901,Suicide,12,549,5036.2352077791,7,64.2142922667645,22.3621929857255,0
Mahnomen,MN,-95.8090423971386,47.3253099197591,27542,5527,Suicide,0,417,7544.780170074179,7,126.65098606839199,0.0,0
Owsley,KY,-83.683097324683,37.4191996389387,22367,4415,Suicide,0,362,8199.32049830125,10,226.50056625141602,0.0,0
Todd,KY,-87.17923392818871,36.8356822450186,61900,12294,Suicide,0,921,7491.45924841386,19,154.54693346347798,0.0,0
Powell,KY,-83.82373372231329,37.8311267773894,61827,12359,Suicide,11,859,6950.40051784125,0,0.0,17.7915797305384,0
Pulaski,KY,-84.57725002048801,37.1038653905119,320635,64979,Suicide,63,5000,7694.79370258083,61,93.8764831714862,19.6485099879926,0
Rowan,KY,-83.4211079846049,38.196255400842205,121098,24460,Suicide,16,1684,6884.70973017171,7,28.6181520850368,13.212439511800401,0
Robertson,KY,-84.0520318921537,38.5188089041423,10759,2108,Suicide,0,172,8159.39278937381,10,474.38330170778,0.0,0
