name,st_name,crude_rate,deaths_per_100k
Cowlitz,Washington,20.6965431076714,37.07287079652421
Whatcom,Washington,12.6322700097001,26.608854205289504
Lewis,Washington,15.808023219653801,44.605796275416004
Okanogan,Washington,15.8475561147555,80.486707856923
Franklin,Washington,9.70770968652923,94.51597319947071
Grant,Washington,12.064998592416801,57.2989675953874
Pend Oreille,Washington,16.6283710243077,29.146021568056003
Skamania,Washington,,8.27609037490689
Pierce,Washington,16.1198274574549,50.2773541956728
Whitman,Washington,7.828853031826349,71.8505508542232
Stevens,Washington,14.422860233470098,45.928744833016204
Yakima,Washington,14.9063305422699,145.49194213805401
Langlade,Wisconsin,12.463388795413499,224.08671634790798
Grays Harbor,Washington,24.9884775353587,42.6319926459813
Marinette,Wisconsin,9.832019939336439,148.698884758364
Kitsap,Washington,14.2928389835663,23.575088498672105
Crook,Wyoming,,131.856540084388
Fremont,Wyoming,28.4156056512159,196.12337943506301
Lincoln,Washington,26.799387442572698,36.5664137489716
Mason,Washington,20.7568920865147,26.9590222861251
Washburn,Wisconsin,,120.86513994910901
Pacific,Washington,15.989465763732099,35.6014418583953
Spokane,Washington,16.9130277606109,86.45786709206999
Clay,West Virginia,31.7417131456038,47.0145745181006
Kewaunee,Wisconsin,,132.13271997651
Thurston,Washington,11.541677797005802,22.3724426577085
Hancock,West Virginia,45.927636955538,274.210343630684
Walla Walla,Washington,23.177963716553396,80.64516129032259
Lincoln,Wisconsin,13.5809352260868,257.311637009386
Barbour,West Virginia,15.6000624002496,103.40003649413099
Boone,West Virginia,76.1808024377857,130.493545229995
Menominee,Wisconsin,,241.4398595259
Berkeley,West Virginia,58.4542032445604,67.969556351797
Brooke,West Virginia,41.9202990314664,218.788458908793
Braxton,West Virginia,25.1133589117544,7.164863509350151
Calhoun,West Virginia,,0.0
Cabell,West Virginia,106.45818431279,153.352547718745
Doddridge,West Virginia,,59.1856060606061
Ozaukee,Wisconsin,9.519276534983339,85.18173972495259
Fayette,West Virginia,45.250711567439396,150.92203933405702
Gilmer,West Virginia,,76.69691934040651
Wood,Wisconsin,10.9190868367678,105.480896998589
Winnebago,Wisconsin,15.052147459303301,108.198037310872
Grant,West Virginia,23.9393991210821,164.246196403873
Greenbrier,West Virginia,26.089225150013,141.365183774739
Hampshire,West Virginia,51.3017827369501,116.504854368932
Rusk,Wisconsin,,105.797714769361
Hardy,West Virginia,20.2440858349239,116.144018583043
Rock,Wisconsin,23.218648032466604,91.82511600572991
Kanawha,West Virginia,60.2018431025811,144.84291841638398
Lincoln,West Virginia,58.69433504998489,48.9979910823656
Logan,West Virginia,67.9319735124375,212.373902995097
McDowell,West Virginia,78.04126822263609,62.4148887880163
Harrison,West Virginia,29.8909858164342,74.342809563459
Jackson,West Virginia,22.7277423087254,157.474804031355
Mason,West Virginia,49.1082390231925,113.139236687283
Marshall,West Virginia,18.335630556012198,199.796927712816
Jefferson,West Virginia,41.176804679956795,54.2470164140972
Douglas,Wisconsin,11.0446387482743,74.1599073001159
Mingo,West Virginia,72.02570265523971,89.65163934426229
Portage,Wisconsin,7.087111945185441,87.60526761996272
Lewis,West Virginia,22.107318750690897,75.4384862010436
Preston,West Virginia,18.34276111808,110.67240966738501
Marion,West Virginia,19.4552529182879,42.802111570837496
Dunn,Wisconsin,6.71651815698742,57.309116557926295
Mercer,West Virginia,64.50524477259421,144.661152523912
Monongalia,West Virginia,20.8106214357038,53.9711396432224
Mineral,West Virginia,27.0859870280084,279.14247431889197
Ohio,West Virginia,33.8504936530324,144.88903914418898
Monroe,West Virginia,23.830801310694103,82.86252354048959
Eau Claire,Wisconsin,8.934832054292698,102.249488752556
Morgan,West Virginia,44.2769237755728,61.507492730932704
Fond du Lac,Wisconsin,12.512463586775901,85.10391381294549
Nicholas,West Virginia,37.1198180339133,44.905290659699496
Raleigh,West Virginia,68.39120819227101,57.2511279835335
Randolph,West Virginia,15.843602973086501,27.879421502003797
Pendleton,West Virginia,,57.397044052231294
Ritchie,West Virginia,,83.7345614402345
Pleasants,West Virginia,26.3726989820138,174.26273458445
Taylor,West Virginia,16.542206257680302,95.8370769691524
Pocahontas,West Virginia,,109.13059294288799
Putnam,West Virginia,38.0237507613552,118.68910540301201
Price,Wisconsin,,52.430529548348396
Summers,West Virginia,45.955178382684096,167.024576473395
Albany,Wyoming,10.997297806824601,28.2921810699588
Roane,West Virginia,25.2518167279257,43.8340151957919
Campbell,Wyoming,14.6612210702691,114.369564748279
Wayne,West Virginia,73.0067432579752,65.9864981473022
Tucker,West Virginia,,102.35414534288601
Tyler,West Virginia,,46.5603538586893
Upshur,West Virginia,12.1924455607306,82.7266710787558
Webster,West Virginia,41.9658677608878,0.0
Wetzel,West Virginia,26.8710573121265,119.482243611019
Wirt,West Virginia,,17.179178835251697
Forest,Wisconsin,35.3911831714924,277.654375832963
Wood,West Virginia,32.0363671227367,122.12936133528099
Green,Wisconsin,8.10355259745873,45.995670995671
Adams,Wisconsin,27.7907357597292,69.2383778437191
Barron,Wisconsin,7.0532742621613895,152.506409689683
Bayfield,Wisconsin,,119.71268954509199
Brown,Wisconsin,10.067482875672699,78.6264562904945
Burnett,Wisconsin,15.6977656846842,149.214999351239
Green Lake,Wisconsin,13.8167054597243,95.1726325807646
Buffalo,Wisconsin,,53.7180569411404
Columbia,Wisconsin,23.166755004545603,78.21733991517759
Pepin,Wisconsin,,96.06147934678191
Crawford,Wisconsin,,92.9886553840432
Dane,Wisconsin,16.226537558773998,47.55851068694611
Florence,Wisconsin,,279.394644935972
Grant,Wisconsin,7.31202327532462,163.30021967767598
Jackson,Wisconsin,18.4869861347604,101.729399796541
Iowa,Wisconsin,10.9447877553082,42.2332967311428
Iron,Wisconsin,,633.022683312819
Sawyer,Wisconsin,18.2728501991741,102.669404517454
Juneau,Wisconsin,11.356237602774,67.4485704650204
Converse,Wyoming,,101.28780205469499
Lafayette,Wisconsin,,48.004800480048
La Crosse,Wisconsin,13.3705904554294,59.3139913232104
Taylor,Wisconsin,,137.6394828688
Manitowoc,Wisconsin,14.833400795975402,94.9595472328788
Marathon,Wisconsin,8.40198640647041,148.129587595437
Marquette,Wisconsin,28.9725287749888,166.94490818030098
Milwaukee,Wisconsin,32.396989010412604,121.49396336782499
Monroe,Wisconsin,12.7066473291942,67.0226796099712
Oconto,Wisconsin,,137.094648035856
Outagamie,Wisconsin,8.23222678484967,97.9322457886473
Pierce,Wisconsin,5.7819900646137405,88.8805725780044
Polk,Wisconsin,8.2794022271592,93.6436516456159
Racine,Wisconsin,17.8929653040066,161.98786619191003
Goshen,Wyoming,,151.38899402013502
Richland,Wisconsin,14.8527294746704,75.35358219336891
Lincoln,Wyoming,16.8247492060821,55.471507816439704
St. Croix,Wisconsin,8.16885940031495,48.5185307706728
Shawano,Wisconsin,9.237830373986268,193.158756937822
Sauk,Wisconsin,16.2907268170426,63.6231029452841
Vilas,Wisconsin,22.2549865079144,148.68213561613
Sheboygan,Wisconsin,14.382605019009302,103.17322698109899
Vernon,Wisconsin,10.4420920731469,120.04412432678001
Trempealeau,Wisconsin,8.129750823137268,121.42062126884501
Walworth,Wisconsin,15.888701583057198,126.12161589709999
Waukesha,Wisconsin,14.044077336721301,116.032241624154
Hot Springs,Wyoming,,67.9809653297077
Johnson,Wyoming,,106.571936056838
Sublette,Wyoming,,71.20333638490492
Sheridan,Wyoming,12.609168856680201,62.325733967525
Uinta,Wyoming,26.139234991722603,59.3295757935331
Teton,Wyoming,,25.571087623593602
